id,sensorid,time,topic,value,location,coordinates
4251,QMUL-WS-02,2022/7/29 18:39,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
4252,QMUL-WS-02,2022/7/29 18:39,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
4253,QMUL-WS-02,2022/7/29 18:39,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
4254,QMUL-WS-02,2022/7/29 18:39,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
4255,QMUL-WS-02,2022/7/29 18:39,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
4256,QMUL-WS-02,2022/7/29 18:39,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4257,QMUL-WS-02,2022/7/29 18:40,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
4258,QMUL-WS-02,2022/7/29 18:40,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
4259,QMUL-WS-02,2022/7/29 18:40,/QMUL/CSEE/B312/NO2,0.7,GO,"51o31.41'N,00o02.50'W"
4260,QMUL-WS-02,2022/7/29 18:40,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
4261,QMUL-WS-02,2022/7/29 18:40,/QMUL/CSEE/B312/C4H10,15.68,GO,"51o31.41'N,00o02.50'W"
4262,QMUL-WS-02,2022/7/29 18:40,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4263,QMUL-WS-02,2022/7/29 18:40,/QMUL/CSEE/B312/C3H8,12.64,GO,"51o31.41'N,00o02.50'W"
4264,QMUL-WS-02,2022/7/29 18:40,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
4265,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
4266,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
4267,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/NO2,0.68,GO,"51o31.41'N,00o02.50'W"
4268,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
4269,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
4270,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/C3H8,13.46,GO,"51o31.41'N,00o02.50'W"
4271,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4272,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
4273,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
4274,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
4275,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/NO2,0.7,GO,"51o31.41'N,00o02.50'W"
4276,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/C3H8,13.46,GO,"51o31.41'N,00o02.50'W"
4277,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
4278,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
4279,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4280,QMUL-WS-02,2022/7/29 18:41,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
4281,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
4282,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/NO2,0.71,GO,"51o31.41'N,00o02.50'W"
4283,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
4284,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
4285,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4286,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/C4H10,15.68,GO,"51o31.41'N,00o02.50'W"
4287,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/C3H8,12.64,GO,"51o31.41'N,00o02.50'W"
4288,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
4289,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
4290,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
4291,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/NO2,0.71,GO,"51o31.41'N,00o02.50'W"
4292,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/C3H8,14.32,GO,"51o31.41'N,00o02.50'W"
4293,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/C4H10,17.43,GO,"51o31.41'N,00o02.50'W"
4294,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
4295,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4296,QMUL-WS-02,2022/7/29 18:42,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
4297,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
4298,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/CO,0.3,GO,"51o31.41'N,00o02.50'W"
4299,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/NO2,0.73,GO,"51o31.41'N,00o02.50'W"
4300,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/C3H8,12.64,GO,"51o31.41'N,00o02.50'W"
4301,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/C4H10,15.68,GO,"51o31.41'N,00o02.50'W"
4302,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/CH4,0.03,GO,"51o31.41'N,00o02.50'W"
4303,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/C4H5OH,0.05,GO,"51o31.41'N,00o02.50'W"
4304,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4305,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
4306,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/CO,0.3,GO,"51o31.41'N,00o02.50'W"
4307,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4308,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/C4H10,14.84,GO,"51o31.41'N,00o02.50'W"
4309,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/CH4,0.03,GO,"51o31.41'N,00o02.50'W"
4310,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/NO2,0.74,GO,"51o31.41'N,00o02.50'W"
4311,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/C4H5OH,0.05,GO,"51o31.41'N,00o02.50'W"
4312,QMUL-WS-02,2022/7/29 18:43,/QMUL/CSEE/B312/C3H8,11.84,GO,"51o31.41'N,00o02.50'W"
4313,QMUL-WS-02,2022/7/29 18:44,/QMUL/CSEE/B312/CO,0.3,GO,"51o31.41'N,00o02.50'W"
4314,QMUL-WS-02,2022/7/29 18:44,/QMUL/CSEE/B312/NO2,0.74,GO,"51o31.41'N,00o02.50'W"
4315,QMUL-WS-02,2022/7/29 18:44,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
4316,QMUL-WS-02,2022/7/29 18:44,/QMUL/CSEE/B312/C3H8,11.84,GO,"51o31.41'N,00o02.50'W"
4317,QMUL-WS-02,2022/7/29 18:44,/QMUL/CSEE/B312/C4H10,14.84,GO,"51o31.41'N,00o02.50'W"
4318,QMUL-WS-02,2022/7/29 18:44,/QMUL/CSEE/B312/CH4,0.03,GO,"51o31.41'N,00o02.50'W"
4319,QMUL-WS-02,2022/7/29 18:44,/QMUL/CSEE/B312/C4H5OH,0.05,GO,"51o31.41'N,00o02.50'W"
4320,QMUL-WS-02,2022/7/29 18:44,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4321,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
4322,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/CO,0.3,GO,"51o31.41'N,00o02.50'W"
4323,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/C3H8,13.46,GO,"51o31.41'N,00o02.50'W"
4324,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/NO2,0.72,GO,"51o31.41'N,00o02.50'W"
4325,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
4326,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/CH4,0.03,GO,"51o31.41'N,00o02.50'W"
4327,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4328,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/C4H5OH,0.05,GO,"51o31.41'N,00o02.50'W"
4329,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
4330,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/CO,0.34,GO,"51o31.41'N,00o02.50'W"
4331,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/C3H8,13.46,GO,"51o31.41'N,00o02.50'W"
4332,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/NO2,0.72,GO,"51o31.41'N,00o02.50'W"
4333,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
4334,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4335,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/C4H5OH,0.06,GO,"51o31.41'N,00o02.50'W"
4336,QMUL-WS-02,2022/7/29 18:45,/QMUL/CSEE/B312/CH4,0.05,GO,"51o31.41'N,00o02.50'W"
4337,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/CO,0.3,GO,"51o31.41'N,00o02.50'W"
4338,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/NH3,0.06,GO,"51o31.41'N,00o02.50'W"
4339,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/NO2,0.73,GO,"51o31.41'N,00o02.50'W"
4340,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/C4H10,16.54,GO,"51o31.41'N,00o02.50'W"
4341,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/C3H8,13.46,GO,"51o31.41'N,00o02.50'W"
4342,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/CH4,0.03,GO,"51o31.41'N,00o02.50'W"
4343,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/C4H5OH,0.05,GO,"51o31.41'N,00o02.50'W"
4344,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4345,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/NO2,0.75,GO,"51o31.41'N,00o02.50'W"
4346,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/C3H8,11.84,GO,"51o31.41'N,00o02.50'W"
4347,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/CO,0.3,GO,"51o31.41'N,00o02.50'W"
4348,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/C4H10,14.84,GO,"51o31.41'N,00o02.50'W"
4349,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/H2,0.01,GO,"51o31.41'N,00o02.50'W"
4350,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/CH4,0.03,GO,"51o31.41'N,00o02.50'W"
4351,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/C4H5OH,0.05,GO,"51o31.41'N,00o02.50'W"
4352,QMUL-WS-02,2022/7/29 18:46,/QMUL/CSEE/B312/NH3,0.05,GO,"51o31.41'N,00o02.50'W"
4353,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/CO,8.93,WO,"51o32.55'N,00o00.31'W"
4354,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/C3H8,334.32,WO,"51o32.55'N,00o00.31'W"
4355,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/NO2,0.2,WO,"51o32.55'N,00o00.31'W"
4356,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/NH3,0.48,WO,"51o32.55'N,00o00.31'W"
4357,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/C4H10,253.01,WO,"51o32.55'N,00o00.31'W"
4358,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/C4H5OH,4.14,WO,"51o32.55'N,00o00.31'W"
4359,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/CH4,8770.28,WO,"51o32.55'N,00o00.31'W"
4360,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/H2,2.16,WO,"51o32.55'N,00o00.31'W"
4361,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/NO2,0.24,WO,"51o32.55'N,00o00.31'W"
4362,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/CO,3.42,WO,"51o32.55'N,00o00.31'W"
4363,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/NH3,0.45,WO,"51o32.55'N,00o00.31'W"
4364,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/C4H5OH,1.17,WO,"51o32.55'N,00o00.31'W"
4365,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/H2,0.5,WO,"51o32.55'N,00o00.31'W"
4366,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/CH4,252.72,WO,"51o32.55'N,00o00.31'W"
4367,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/C3H8,306.61,WO,"51o32.55'N,00o00.31'W"
4368,QMUL-WS-02,2022/7/29 19:21,/QMUL/CSEE/B312/C4H10,235.1,WO,"51o32.55'N,00o00.31'W"
4369,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/CO,1.82,WO,"51o32.55'N,00o00.31'W"
4370,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/C3H8,196.59,WO,"51o32.55'N,00o00.31'W"
4371,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/C4H10,161.2,WO,"51o32.55'N,00o00.31'W"
4372,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/NO2,0.29,WO,"51o32.55'N,00o00.31'W"
4373,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/NH3,0.34,WO,"51o32.55'N,00o00.31'W"
4374,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/H2,0.19,WO,"51o32.55'N,00o00.31'W"
4375,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/C4H5OH,0.51,WO,"51o32.55'N,00o00.31'W"
4376,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/CH4,24.44,WO,"51o32.55'N,00o00.31'W"
4377,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/NH3,0.27,WO,"51o32.55'N,00o00.31'W"
4378,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/CO,1.28,WO,"51o32.55'N,00o00.31'W"
4379,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/NO2,0.33,WO,"51o32.55'N,00o00.31'W"
4380,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/C4H10,120.42,WO,"51o32.55'N,00o00.31'W"
4381,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/C3H8,139.44,WO,"51o32.55'N,00o00.31'W"
4382,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/CH4,6.7,WO,"51o32.55'N,00o00.31'W"
4383,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/H2,0.11,WO,"51o32.55'N,00o00.31'W"
4384,QMUL-WS-02,2022/7/29 19:22,/QMUL/CSEE/B312/C4H5OH,0.32,WO,"51o32.55'N,00o00.31'W"
4385,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/NH3,0.21,WO,"51o32.55'N,00o00.31'W"
4386,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/CO,0.95,WO,"51o32.55'N,00o00.31'W"
4387,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/C3H8,94.8,WO,"51o32.55'N,00o00.31'W"
4388,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/C4H10,86.78,WO,"51o32.55'N,00o00.31'W"
4389,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/CH4,2.18,WO,"51o32.55'N,00o00.31'W"
4390,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
4391,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/C4H5OH,0.22,WO,"51o32.55'N,00o00.31'W"
4392,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/H2,0.07,WO,"51o32.55'N,00o00.31'W"
4393,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/NH3,0.18,WO,"51o32.55'N,00o00.31'W"
4394,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/CO,0.79,WO,"51o32.55'N,00o00.31'W"
4395,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/NO2,0.41,WO,"51o32.55'N,00o00.31'W"
4396,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/C3H8,77.93,WO,"51o32.55'N,00o00.31'W"
4397,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/C4H10,73.47,WO,"51o32.55'N,00o00.31'W"
4398,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/CH4,1.1,WO,"51o32.55'N,00o00.31'W"
4399,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/H2,0.05,WO,"51o32.55'N,00o00.31'W"
4400,QMUL-WS-02,2022/7/29 19:23,/QMUL/CSEE/B312/C4H5OH,0.17,WO,"51o32.55'N,00o00.31'W"
4401,QMUL-WS-02,2022/7/29 19:24,/QMUL/CSEE/B312/NH3,0.15,WO,"51o32.55'N,00o00.31'W"
4402,QMUL-WS-02,2022/7/29 19:24,/QMUL/CSEE/B312/H2,0.04,WO,"51o32.55'N,00o00.31'W"
4403,QMUL-WS-02,2022/7/29 19:24,/QMUL/CSEE/B312/CH4,0.65,WO,"51o32.55'N,00o00.31'W"
4404,QMUL-WS-02,2022/7/29 19:24,/QMUL/CSEE/B312/C4H10,59.61,WO,"51o32.55'N,00o00.31'W"
4405,QMUL-WS-02,2022/7/29 19:24,/QMUL/CSEE/B312/C3H8,60.92,WO,"51o32.55'N,00o00.31'W"
4406,QMUL-WS-02,2022/7/29 19:24,/QMUL/CSEE/B312/NO2,0.45,WO,"51o32.55'N,00o00.31'W"
4407,QMUL-WS-02,2022/7/29 19:24,/QMUL/CSEE/B312/CO,0.68,WO,"51o32.55'N,00o00.31'W"
4408,QMUL-WS-02,2022/7/29 19:24,/QMUL/CSEE/B312/C4H5OH,0.14,WO,"51o32.55'N,00o00.31'W"
4409,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/C4H5OH,0.11,WO,"51o32.55'N,00o00.31'W"
4410,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
4411,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/CH4,0.36,WO,"51o32.55'N,00o00.31'W"
4412,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/C4H10,50.76,WO,"51o32.55'N,00o00.31'W"
4413,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/C3H8,50.41,WO,"51o32.55'N,00o00.31'W"
4414,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/NO2,0.49,WO,"51o32.55'N,00o00.31'W"
4415,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/CO,0.58,WO,"51o32.55'N,00o00.31'W"
4416,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/NH3,0.14,WO,"51o32.55'N,00o00.31'W"
4417,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/NH3,0.12,WO,"51o32.55'N,00o00.31'W"
4418,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
4419,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/NO2,0.51,WO,"51o32.55'N,00o00.31'W"
4420,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/C3H8,42.92,WO,"51o32.55'N,00o00.31'W"
4421,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/C4H10,44.27,WO,"51o32.55'N,00o00.31'W"
4422,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
4423,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
4424,QMUL-WS-02,2022/7/29 19:25,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
4425,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/NH3,0.11,WO,"51o32.55'N,00o00.31'W"
4426,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
4427,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/NO2,0.54,WO,"51o32.55'N,00o00.31'W"
4428,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/C3H8,36.19,WO,"51o32.55'N,00o00.31'W"
4429,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
4430,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
4431,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/C4H10,38.31,WO,"51o32.55'N,00o00.31'W"
4432,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
4433,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/NH3,0.1,WO,"51o32.55'N,00o00.31'W"
4434,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/C3H8,30.19,WO,"51o32.55'N,00o00.31'W"
4435,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/C4H10,32.85,WO,"51o32.55'N,00o00.31'W"
4436,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/NO2,0.55,WO,"51o32.55'N,00o00.31'W"
4437,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/CO,0.48,WO,"51o32.55'N,00o00.31'W"
4438,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/CH4,0.18,WO,"51o32.55'N,00o00.31'W"
4439,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/C4H5OH,0.09,WO,"51o32.55'N,00o00.31'W"
4440,QMUL-WS-02,2022/7/29 19:26,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
4441,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/NH3,0.09,WO,"51o32.55'N,00o00.31'W"
4442,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/CO,0.44,WO,"51o32.55'N,00o00.31'W"
4443,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/NO2,0.57,WO,"51o32.55'N,00o00.31'W"
4444,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/C3H8,26.14,WO,"51o32.55'N,00o00.31'W"
4445,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/C4H10,29.07,WO,"51o32.55'N,00o00.31'W"
4446,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/CH4,0.12,WO,"51o32.55'N,00o00.31'W"
4447,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/H2,0.02,WO,"51o32.55'N,00o00.31'W"
4448,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/C4H5OH,0.08,WO,"51o32.55'N,00o00.31'W"
4449,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/NO2,0.58,WO,"51o32.55'N,00o00.31'W"
4450,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/CO,0.44,WO,"51o32.55'N,00o00.31'W"
4451,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/C4H10,26.7,WO,"51o32.55'N,00o00.31'W"
4452,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/NH3,0.08,WO,"51o32.55'N,00o00.31'W"
4453,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/CH4,0.12,WO,"51o32.55'N,00o00.31'W"
4454,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/H2,0.02,WO,"51o32.55'N,00o00.31'W"
4455,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/C3H8,23.65,WO,"51o32.55'N,00o00.31'W"
4456,QMUL-WS-02,2022/7/29 19:27,/QMUL/CSEE/B312/C4H5OH,0.08,WO,"51o32.55'N,00o00.31'W"
4457,QMUL-WS-02,2022/7/29 19:28,/QMUL/CSEE/B312/NH3,0.08,WO,"51o32.55'N,00o00.31'W"
